"Country/Area","Year","Unit","GDP, at current prices - National currency"
"Azerbaijan","1984","...","..."
"Azerbaijan","1985","...","..."
"Azerbaijan","1986","...","..."
"Azerbaijan","1987","...","..."
"Azerbaijan","1988","...","..."
"Azerbaijan","1989","...","..."
"Azerbaijan","1990","Azerbaijanian Manat","293200"
"Azerbaijan","1991","Azerbaijanian Manat","534400"
"Azerbaijan","1992","Azerbaijanian Manat","4820100"
"Azerbaijan","1993","Azerbaijanian Manat","31416420"
"Azerbaijan","1994","Azerbaijanian Manat","374677400"
"Azerbaijan","1995","Azerbaijanian Manat","2133800000"
"Azerbaijan","1996","Azerbaijanian Manat","2732640000"
"Azerbaijan","1997","Azerbaijanian Manat","3158280000"
"Azerbaijan","1998","Azerbaijanian Manat","3440620000"
"Azerbaijan","1999","Azerbaijanian Manat","3775080000"
"Azerbaijan","2000","Azerbaijanian Manat","4718100000"
"Azerbaijan","2001","Azerbaijanian Manat","5315600000"
"Azerbaijan","2002","Azerbaijanian Manat","6062500000"
"Azerbaijan","2003","Azerbaijanian Manat","7146500000"
"Azerbaijan","2004","Azerbaijanian Manat","8530200000"
"Azerbaijan","2005","Azerbaijanian Manat","12522500000"
"Azerbaijan","2006","Azerbaijanian Manat","18746200000"
"Azerbaijan","2007","Azerbaijanian Manat","28360500000"
"Azerbaijan","2008","Azerbaijanian Manat","40137200000"
"Azerbaijan","2009","Azerbaijanian Manat","35601500000"
"Azerbaijan","2010","Azerbaijanian Manat","42465000000"
"Azerbaijan","2011","Azerbaijanian Manat","52082000000"
"Azerbaijan","2012","Azerbaijanian Manat","54743700000"
"Azerbaijan","2013","Azerbaijanian Manat","58182000000"
"Azerbaijan","2014","Azerbaijanian Manat","59014100000"
"Azerbaijan","2015","Azerbaijanian Manat","54380000000"
"Azerbaijan","2016","Azerbaijanian Manat","60425200000"
"Azerbaijan","2017","Azerbaijanian Manat","70337800000"
"Azerbaijan","2018","Azerbaijanian Manat","80092000000"
"Azerbaijan","2019","Azerbaijanian Manat","81896200000"
"Azerbaijan","2020","Azerbaijanian Manat","72432200000"
"Bahamas","1970","Bahamian Dollar","764262731"
"Bahamas","1971","Bahamian Dollar","790540409"
"Bahamas","1972","Bahamian Dollar","850048649"
"Bahamas","1973","Bahamian Dollar","972468120"
"Bahamas","1974","Bahamian Dollar","1179144439"
"Bahamas","1975","Bahamian Dollar","1101104087"
"Bahamas","1976","Bahamian Dollar","1212959868"
"Bahamas","1977","Bahamian Dollar","1288018706"
"Bahamas","1978","Bahamian Dollar","1501748177"
"Bahamas","1979","Bahamian Dollar","1824624081"
"Bahamas","1980","Bahamian Dollar","2189549041"
"Bahamas","1981","Bahamian Dollar","2268372955"
"Bahamas","1982","Bahamian Dollar","2554188011"
"Bahamas","1983","Bahamian Dollar","2842811436"
"Bahamas","1984","Bahamian Dollar","3036122482"
"Bahamas","1985","Bahamian Dollar","3306337382"
"Bahamas","1986","Bahamian Dollar","3574150547"
"Bahamas","1987","Bahamian Dollar","3935169678"
"Bahamas","1988","Bahamian Dollar","4091463142"
"Bahamas","1989","Bahamian Dollar","4612085023"
"Bahamas","1990","Bahamian Dollar","4767541687"
"Bahamas","1991","Bahamian Dollar","4685397547"
"Bahamas","1992","Bahamian Dollar","4682384800"
"Bahamas","1993","Bahamian Dollar","4656325033"
"Bahamas","1994","Bahamian Dollar","4907552998"
"Bahamas","1995","Bahamian Dollar","5164608418"
"Bahamas","1996","Bahamian Dollar","5862513960"
"Bahamas","1997","Bahamian Dollar","6332400000"
"Bahamas","1998","Bahamian Dollar","6833200000"
"Bahamas","1999","Bahamian Dollar","7683900000"
"Bahamas","2000","Bahamian Dollar","8076500000"
"Bahamas","2001","Bahamian Dollar","8317800000"
"Bahamas","2002","Bahamian Dollar","8881200000"
"Bahamas","2003","Bahamian Dollar","8870100000"
"Bahamas","2004","Bahamian Dollar","9055300000"
"Bahamas","2005","Bahamian Dollar","9836200000"
"Bahamas","2006","Bahamian Dollar","10167300000"
"Bahamas","2007","Bahamian Dollar","10618300000"
"Bahamas","2008","Bahamian Dollar","10526000000"
"Bahamas","2009","Bahamian Dollar","9982000000"
"Bahamas","2010","Bahamian Dollar","10095800000"
"Bahamas","2011","Bahamian Dollar","10070400000"
"Bahamas","2012","Bahamian Dollar","10720496826"
"Bahamas","2013","Bahamian Dollar","10494615186"
"Bahamas","2014","Bahamian Dollar","11142946352"
"Bahamas","2015","Bahamian Dollar","11890632576"
"Bahamas","2016","Bahamian Dollar","11992585733"
"Bahamas","2017","Bahamian Dollar","12359749424"
"Bahamas","2018","Bahamian Dollar","12837849402"
"Bahamas","2019","Bahamian Dollar","13164429143"
"Bahamas","2020","Bahamian Dollar","9907503061"
"Bahrain","1970","Bahraini Dinar","200953871"
"Bahrain","1971","Bahraini Dinar","216025411"
"Bahrain","1972","Bahraini Dinar","252448300"
"Bahrain","1973","Bahraini Dinar","327806002"
"Bahrain","1974","Bahraini Dinar","443354477"
"Bahrain","1975","Bahraini Dinar","468473711"
"Bahrain","1976","Bahraini Dinar","674342357"
"Bahrain","1977","Bahraini Dinar","848227839"
"Bahrain","1978","Bahraini Dinar","948711345"
"Bahrain","1979","Bahraini Dinar","1114264048"
"Bahrain","1980","Bahraini Dinar","1419145709"
"Bahrain","1981","Bahraini Dinar","1597810284"
"Bahrain","1982","Bahraini Dinar","1679790120"
"Bahrain","1983","Bahraini Dinar","1720963850"
"Bahrain","1984","Bahraini Dinar","1799512541"
"Bahrain","1985","Bahraini Dinar","1682608560"
"Bahrain","1986","Bahraini Dinar","1406401460"
"Bahrain","1987","Bahraini Dinar","1428948978"
"Bahrain","1988","Bahraini Dinar","1569135723"
"Bahrain","1989","Bahraini Dinar","1683833969"
"Bahrain","1990","Bahraini Dinar","1845832987"
"Bahrain","1991","Bahraini Dinar","1954281649"
"Bahrain","1992","Bahraini Dinar","2042511068"
"Bahrain","1993","Bahraini Dinar","2235881041"
"Bahrain","1994","Bahraini Dinar","2410200000"
"Bahrain","1995","Bahraini Dinar","2551900000"
"Bahrain","1996","Bahraini Dinar","2654200000"
"Bahrain","1997","Bahraini Dinar","2750600000"
"Bahrain","1998","Bahraini Dinar","2631200000"
"Bahrain","1999","Bahraini Dinar","2851000000"
"Bahrain","2000","Bahraini Dinar","3407653010"
"Bahrain","2001","Bahraini Dinar","3375054119"
"Bahrain","2002","Bahraini Dinar","3607159424"
"Bahrain","2003","Bahraini Dinar","4164133125"
"Bahrain","2004","Bahraini Dinar","4944462746"
"Bahrain","2005","Bahraini Dinar","6004241279"
"Bahrain","2006","Bahraini Dinar","6957789236"
"Bahrain","2007","Bahraini Dinar","8170484675"
"Bahrain","2008","Bahraini Dinar","9667288777"
"Bahrain","2009","Bahraini Dinar","8624770847"
"Bahrain","2010","Bahraini Dinar","9668190000"
"Bahrain","2011","Bahraini Dinar","10820005157"
"Bahrain","2012","Bahraini Dinar","11561749033"
"Bahrain","2013","Bahraini Dinar","12234873619"
"Bahrain","2014","Bahraini Dinar","12553770000"
"Bahrain","2015","Bahraini Dinar","11675040000"
"Bahrain","2016","Bahraini Dinar","12120350271"
"Bahrain","2017","Bahraini Dinar","13338143296"
"Bahrain","2018","Bahraini Dinar","14157912875"
"Bahrain","2019","Bahraini Dinar","14466117817"
"Bahrain","2020","Bahraini Dinar","12747860608"
"Bangladesh","1970","Taka","45099043710"
"Bangladesh","1971","Taka","43891021110"
"Bangladesh","1972","Taka","39419915063"
"Bangladesh","1973","Taka","65742020713"
"Bangladesh","1974","Taka","99895483783"
"Bangladesh","1975","Taka","164007569735"
"Bangladesh","1976","Taka","145480908371"
"Bangladesh","1977","Taka","152975179602"
"Bangladesh","1978","Taka","191469860497"
"Bangladesh","1979","Taka","229518814895"
"Bangladesh","1980","Taka","258534554805"
"Bangladesh","1981","Taka","305194734110"
"Bangladesh","1982","Taka","341567598637"
"Bangladesh","1983","Taka","387952165996"
"Bangladesh","1984","Taka","468388655182"
"Bangladesh","1985","Taka","536629645450"
"Bangladesh","1986","Taka","614821677547"
"Bangladesh","1987","Taka","711053764272"
"Bangladesh","1988","Taka","787453659363"
"Bangladesh","1989","Taka","869823388321"
"Bangladesh","1990","Taka","972647743546"
"Bangladesh","1991","Taka","1100327285147"
"Bangladesh","1992","Taka","1195420000000"
"Bangladesh","1993","Taka","1253700000000"
"Bangladesh","1994","Taka","1354120000000"
"Bangladesh","1995","Taka","1525180000000"
"Bangladesh","1996","Taka","1663240000000"
"Bangladesh","1997","Taka","1807010000000"
"Bangladesh","1998","Taka","2001770000000"
"Bangladesh","1999","Taka","2196970000000"
"Bangladesh","2000","Taka","2370860000000"
"Bangladesh","2001","Taka","2535460000000"
"Bangladesh","2002","Taka","2732010000000"
"Bangladesh","2003","Taka","3005801000000"
"Bangladesh","2004","Taka","3329731000000"
"Bangladesh","2005","Taka","3707070000000"
"Bangladesh","2006","Taka","4823370000000"
"Bangladesh","2007","Taka","5497997000000"
"Bangladesh","2008","Taka","6286822000000"
"Bangladesh","2009","Taka","7050718000000"
"Bangladesh","2010","Taka","7975387000000"
"Bangladesh","2011","Taka","9158288000000"
"Bangladesh","2012","Taka","10552040000000"
"Bangladesh","2013","Taka","11989232000000"
"Bangladesh","2014","Taka","13436744000000"
"Bangladesh","2015","Taka","15158022000000"
"Bangladesh","2016","Taka","17328637000000"
"Bangladesh","2017","Taka","19758154000000"
"Bangladesh","2018","Taka","22504793000000"
"Bangladesh","2019","Taka","25424826000000"
"Bangladesh","2020","Taka","27963782000000"
"Barbados","1970","Barbados Dollar","435969055"
"Barbados","1971","Barbados Dollar","483889621"
"Barbados","1972","Barbados Dollar","538535880"
"Barbados","1973","Barbados Dollar","670047245"
"Barbados","1974","Barbados Dollar","839630800"
"Barbados","1975","Barbados Dollar","970431159"
"Barbados","1976","Barbados Dollar","1043416565"
"Barbados","1977","Barbados Dollar","1186878877"
"Barbados","1978","Barbados Dollar","1328310499"
"Barbados","1979","Barbados Dollar","1610576480"
"Barbados","1980","Barbados Dollar","2067123488"
"Barbados","1981","Barbados Dollar","2275090087"
"Barbados","1982","Barbados Dollar","2377102422"
"Barbados","1983","Barbados Dollar","2523670496"
"Barbados","1984","Barbados Dollar","2750749476"
"Barbados","1985","Barbados Dollar","2878682978"
"Barbados","1986","Barbados Dollar","3160710054"
"Barbados","1987","Barbados Dollar","3480484083"
"Barbados","1988","Barbados Dollar","3702068254"
"Barbados","1989","Barbados Dollar","4093752618"
"Barbados","1990","Barbados Dollar","4109400880"
"Barbados","1991","Barbados Dollar","4076481241"
"Barbados","1992","Barbados Dollar","3940056605"
"Barbados","1993","Barbados Dollar","4155851904"
"Barbados","1994","Barbados Dollar","4369324651"
"Barbados","1995","Barbados Dollar","4594107213"
"Barbados","1996","Barbados Dollar","4898563378"
"Barbados","1997","Barbados Dollar","5177673442"
"Barbados","1998","Barbados Dollar","5838085821"
"Barbados","1999","Barbados Dollar","6117599806"
"Barbados","2000","Barbados Dollar","6304211744"
"Barbados","2001","Barbados Dollar","6294416637"
"Barbados","2002","Barbados Dollar","6401354972"
"Barbados","2003","Barbados Dollar","6613918895"
"Barbados","2004","Barbados Dollar","7097615423"
"Barbados","2005","Barbados Dollar","7871024966"
"Barbados","2006","Barbados Dollar","8434900000"
"Barbados","2007","Barbados Dollar","9348000000"
"Barbados","2008","Barbados Dollar","9569900000"
"Barbados","2009","Barbados Dollar","8931300000"
"Barbados","2010","Barbados Dollar","9059860000"
"Barbados","2011","Barbados Dollar","9315400000"
"Barbados","2012","Barbados Dollar","9220190000"
"Barbados","2013","Barbados Dollar","9354500000"
"Barbados","2014","Barbados Dollar","9392690000"
"Barbados","2015","Barbados Dollar","9430010000"
"Barbados","2016","Barbados Dollar","9658640000"
"Barbados","2017","Barbados Dollar","9971930000"
"Barbados","2018","Barbados Dollar","10245800000"
"Barbados","2019","Barbados Dollar","10595900000"
"Barbados","2020","Barbados Dollar","8879448967"
"Belarus","1970","...","..."
"Belarus","1971","...","..."
"Belarus","1972","...","..."
"Belarus","1973","...","..."
"Belarus","1974","...","..."
"Belarus","1975","...","..."
"Belarus","1976","...","..."
"Belarus","1977","...","..."
"Belarus","1978","...","..."
"Belarus","1979","...","..."
"Belarus","1980","...","..."
"Belarus","1981","...","..."
"Belarus","1982","...","..."
"Belarus","1983","...","..."
"Belarus","1984","...","..."
"Belarus","1985","...","..."
"Belarus","1986","...","..."
"Belarus","1987","...","..."
"Belarus","1988","...","..."
"Belarus","1989","...","..."
"Belarus","1990","Belarussian Ruble","448"
"Belarus","1991","Belarussian Ruble","900"
"Belarus","1992","Belarussian Ruble","9558"
"Belarus","1993","Belarussian Ruble","101865"
"Belarus","1994","Belarussian Ruble","1839508"
"Belarus","1995","Belarussian Ruble","12550919"
"Belarus","1996","Belarussian Ruble","19832839"
"Belarus","1997","Belarussian Ruble","37923856"
"Belarus","1998","Belarussian Ruble","72591252"
"Belarus","1999","Belarussian Ruble","312842385"
"Belarus","2000","Belarussian Ruble","944276150"
"Belarus","2001","Belarussian Ruble","1775410364"
"Belarus","2002","Belarussian Ruble","2702245866"
"Belarus","2003","Belarussian Ruble","3780164725"
"Belarus","2004","Belarussian Ruble","5168283128"
"Belarus","2005","Belarussian Ruble","6726807098"
"Belarus","2006","Belarussian Ruble","8194828375"
"Belarus","2007","Belarussian Ruble","10045201164"
"Belarus","2008","Belarussian Ruble","13418109815"
"Belarus","2009","Belarussian Ruble","14209132400"
"Belarus","2010","Belarussian Ruble","17046580400"
"Belarus","2011","Belarussian Ruble","30724500800"
"Belarus","2012","Belarussian Ruble","54761674300"
"Belarus","2013","Belarussian Ruble","67068847100"
"Belarus","2014","Belarussian Ruble","80579270700"
"Belarus","2015","Belarussian Ruble","89909812400"
"Belarus","2016","Belarussian Ruble","94949000000"
"Belarus","2017","Belarussian Ruble","105748207000"
"Belarus","2018","Belarussian Ruble","122319739000"
"Belarus","2019","Belarussian Ruble","134732119000"
"Belarus","2020","Belarussian Ruble","147006000000"
"Belgium","1970","Euro","33102330051"
"Belgium","1971","Euro","36266122577"
"Belgium","1972","Euro","40599195757"
"Belgium","1973","Euro","46130060961"
"Belgium","1974","Euro","54105540335"
"Belgium","1975","Euro","59878804598"
"Belgium","1976","Euro","68055986195"
"Belgium","1977","Euro","73603255919"
"Belgium","1978","Euro","79043162513"
"Belgium","1979","Euro","84538074040"
"Belgium","1980","Euro","91938569783"
"Belgium","1981","Euro","96393508806"
"Belgium","1982","Euro","104307846482"
"Belgium","1983","Euro","110506022514"
"Belgium","1984","Euro","119389866555"
"Belgium","1985","Euro","126978258481"
"Belgium","1986","Euro","132908804936"
"Belgium","1987","Euro","138264520550"
"Belgium","1988","Euro","147935632918"
"Belgium","1989","Euro","160411128359"
"Belgium","1990","Euro","170096819769"
"Belgium","1991","Euro","178197560924"
"Belgium","1992","Euro","187120976653"
"Belgium","1993","Euro","192721411919"
"Belgium","1994","Euro","203106897397"
"Belgium","1995","Euro","210489100000"
"Belgium","1996","Euro","214287100000"
"Belgium","1997","Euro","224101500000"
"Belgium","1998","Euro","232623800000"
"Belgium","1999","Euro","242307600000"
"Belgium","2000","Euro","256376400000"
"Belgium","2001","Euro","264334900000"
"Belgium","2002","Euro","273255900000"
"Belgium","2003","Euro","281200200000"
"Belgium","2004","Euro","296819700000"
"Belgium","2005","Euro","310037600000"
"Belgium","2006","Euro","325151500000"
"Belgium","2007","Euro","343618900000"
"Belgium","2008","Euro","351743100000"
"Belgium","2009","Euro","346472800000"
"Belgium","2010","Euro","363140100000"
"Belgium","2011","Euro","375967800000"
"Belgium","2012","Euro","386174700000"
